entry,at,order
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (126) | #2 ""SeñorMula @ JRNOhdXQZ-"" (340) | #6 ""Uncle Tai @ o1TuvDhUXn"" (199) | #7 ""Katelyn @ n8SGnipovE"" (640) | #8 ""DDD @ -3THqVx4eY"" (296) | #9 ""Khinito @ AftJNm6axT"" (496) | #10 ""Aiden @ 9E_m9T7j79"" (903)",2020-08-19T02:34:55.905Z,159780449590612
"-- starting hand #26  (Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-08-19T02:34:55.905Z,159780449590607
"""Aiden @ 9E_m9T7j79"" shows a Q♥, Q♣.",2020-08-19T02:34:50.194Z,159780449019616
"Undealt cards: 2♠, 8♣, 3♦, A♣ [4♦]",2020-08-19T02:34:49.058Z,159780448906388
"""Henny @ 4GTmzMPiEd"" shows a J♦, J♣.",2020-08-19T02:34:48.730Z,159780448873444
"-- ending hand #25 --",2020-08-19T02:34:47.394Z,159780448739579
"""Aiden @ 9E_m9T7j79"" collected 264 from pot",2020-08-19T02:34:47.394Z,159780448739578
"Uncalled bet of 100 returned to ""Aiden @ 9E_m9T7j79""",2020-08-19T02:34:47.394Z,159780448739573
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:34:46.386Z,159780448638675
"""Aiden @ 9E_m9T7j79"" bets 100",2020-08-19T02:34:41.945Z,159780448194598
"turn: 2♠, 8♣, 3♦ [A♣]",2020-08-19T02:34:36.372Z,159780447637509
"""Henny @ 4GTmzMPiEd"" calls 66",2020-08-19T02:34:35.467Z,159780447546755
"""Aiden @ 9E_m9T7j79"" bets 66",2020-08-19T02:34:33.894Z,159780447389787
"flop:  [2♠, 8♣, 3♦]",2020-08-19T02:34:25.370Z,159780446537928
"""Henny @ 4GTmzMPiEd"" calls 60",2020-08-19T02:34:24.459Z,159780446445978
"""Aiden @ 9E_m9T7j79"" raises to 60",2020-08-19T02:34:22.236Z,159780446223639
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:34:16.512Z,159780445651636
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:34:15.481Z,159780445548281
"""Henny @ 4GTmzMPiEd"" raises to 30",2020-08-19T02:34:10.651Z,159780445065176
"""Aiden @ 9E_m9T7j79"" raises to 15",2020-08-19T02:34:05.293Z,159780444529543
"""Khinito @ AftJNm6axT"" calls 6",2020-08-19T02:33:58.946Z,159780443894882
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:33:57.909Z,159780443790950
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:33:47.325Z,159780442732680
"""Uncle Tai @ o1TuvDhUXn"" calls 6",2020-08-19T02:33:46.061Z,159780442606207
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:33:41.417Z,159780442141788
"""Henny @ 4GTmzMPiEd"" posts a big blind of 6",2020-08-19T02:33:38.628Z,159780441863110
"""Aiden @ 9E_m9T7j79"" posts a small blind of 2",2020-08-19T02:33:38.628Z,159780441863104
"Your hand is Q♥, Q♣",2020-08-19T02:33:38.628Z,159780441863102
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (252) | #2 ""SeñorMula @ JRNOhdXQZ-"" (340) | #6 ""Uncle Tai @ o1TuvDhUXn"" (205) | #7 ""Katelyn @ n8SGnipovE"" (640) | #8 ""DDD @ -3THqVx4eY"" (296) | #9 ""Khinito @ AftJNm6axT"" (502) | #10 ""Aiden @ 9E_m9T7j79"" (765)",2020-08-19T02:33:38.628Z,159780441863070
"-- starting hand #25  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-19T02:33:38.628Z,159780441863065
"-- ending hand #24 --",2020-08-19T02:33:32.079Z,159780441208081
"""Khinito @ AftJNm6axT"" collected 90 from pot with Two Pair, J's & 4's (hand: J♦, 9♣)",2020-08-19T02:33:32.079Z,159780441208074
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:33:31.172Z,159780441117282
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:33:28.836Z,159780440883672
"river: 10♣, 4♣, A♦, J♥ [4♥]",2020-08-19T02:33:12.996Z,159780439300197
"""DDD @ -3THqVx4eY"" calls 12",2020-08-19T02:33:12.084Z,159780439208481
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:33:09.042Z,159780438904832
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:33:07.924Z,159780438792588
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:33:06.882Z,159780438688264
"""Khinito @ AftJNm6axT"" bets 12",2020-08-19T02:32:58.330Z,159780437833053
"turn: 10♣, 4♣, A♦ [J♥]",2020-08-19T02:32:49.458Z,159780436945960
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:32:48.551Z,159780436855232
"""SeñorMula @ JRNOhdXQZ-"" checks",2020-08-19T02:32:46.288Z,159780436628863
"""Henny @ 4GTmzMPiEd"" checks",2020-08-19T02:32:45.352Z,159780436535349
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T02:32:44.396Z,159780436439645
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:32:42.968Z,159780436296889
"flop:  [10♣, 4♣, A♦]",2020-08-19T02:32:35.285Z,159780435528679
"""DDD @ -3THqVx4eY"" calls 12",2020-08-19T02:32:34.378Z,159780435437984
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:32:32.889Z,159780435289963
"""SeñorMula @ JRNOhdXQZ-"" calls 12",2020-08-19T02:32:30.189Z,159780435019032
"""Henny @ 4GTmzMPiEd"" calls 12",2020-08-19T02:32:29.244Z,159780434924456
"""Aiden @ 9E_m9T7j79"" calls 12",2020-08-19T02:32:27.612Z,159780434761545
"""Khinito @ AftJNm6axT"" raises to 12",2020-08-19T02:32:25.113Z,159780434512449
"""DDD @ -3THqVx4eY"" calls 6",2020-08-19T02:32:22.885Z,159780434288580
"""Katelyn @ n8SGnipovE"" calls 6",2020-08-19T02:32:21.934Z,159780434193584
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:32:16.831Z,159780433683284
"""SeñorMula @ JRNOhdXQZ-"" calls 6",2020-08-19T02:32:15.808Z,159780433580870
"""Henny @ 4GTmzMPiEd"" calls 6",2020-08-19T02:32:14.873Z,159780433487371
"""Aiden @ 9E_m9T7j79"" posts a big blind of 6",2020-08-19T02:32:12.013Z,159780433201845
"""Khinito @ AftJNm6axT"" posts a small blind of 2",2020-08-19T02:32:12.013Z,159780433201844
"Your hand is 6♠, K♣",2020-08-19T02:32:12.013Z,159780433201842
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (264) | #2 ""SeñorMula @ JRNOhdXQZ-"" (352) | #6 ""Uncle Tai @ o1TuvDhUXn"" (205) | #7 ""Katelyn @ n8SGnipovE"" (646) | #8 ""DDD @ -3THqVx4eY"" (320) | #9 ""Khinito @ AftJNm6axT"" (436) | #10 ""Aiden @ 9E_m9T7j79"" (777)",2020-08-19T02:32:12.013Z,159780433201826
"-- starting hand #24  (Texas Hold'em) (dealer: ""DDD @ -3THqVx4eY"") --",2020-08-19T02:32:12.013Z,159780433201818
"""Katelyn @ n8SGnipovE"" shows a Q♦, 10♠.",2020-08-19T02:32:09.735Z,159780432973611
"""DDD @ -3THqVx4eY"" shows a 9♣, A♣.",2020-08-19T02:32:08.476Z,159780432847669
"""SeñorMula @ JRNOhdXQZ-"" shows a A♥, 7♠.",2020-08-19T02:32:07.012Z,159780432701256
"""Henny @ 4GTmzMPiEd"" shows a 8♠, 9♠.",2020-08-19T02:32:06.971Z,159780432697224
"-- ending hand #23 --",2020-08-19T02:32:04.487Z,159780432448885
"""Khinito @ AftJNm6axT"" collected 300 from pot",2020-08-19T02:32:04.487Z,159780432448883
"Uncalled bet of 136 returned to ""Khinito @ AftJNm6axT""",2020-08-19T02:32:04.487Z,159780432448878
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:32:03.483Z,159780432348347
"""Khinito @ AftJNm6axT"" bets 136 and go all in",2020-08-19T02:32:01.129Z,159780432113059
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:31:55.472Z,159780431547375
"river: 5♣, J♣, 2♠, 10♥ [Q♠]",2020-08-19T02:31:52.277Z,159780431228256
"""DDD @ -3THqVx4eY"" calls 66",2020-08-19T02:31:51.369Z,159780431137254
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:31:46.622Z,159780430662390
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:31:45.563Z,159780430556497
"""Khinito @ AftJNm6axT"" bets 66",2020-08-19T02:31:43.475Z,159780430347658
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:31:35.845Z,159780429584558
"turn: 5♣, J♣, 2♠ [10♥]",2020-08-19T02:31:27.906Z,159780428790763
"""DDD @ -3THqVx4eY"" calls 24",2020-08-19T02:31:26.989Z,159780428698974
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:31:25.463Z,159780428546379
"""Uncle Tai @ o1TuvDhUXn"" calls 24",2020-08-19T02:31:24.164Z,159780428416581
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:31:19.191Z,159780427919173
"""Henny @ 4GTmzMPiEd"" calls 24",2020-08-19T02:31:18.248Z,159780427824864
"""Khinito @ AftJNm6axT"" bets 24",2020-08-19T02:31:14.328Z,159780427432876
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:31:08.646Z,159780426864671
"flop:  [5♣, J♣, 2♠]",2020-08-19T02:31:00.835Z,159780426083748
"""Uncle Tai @ o1TuvDhUXn"" calls 12",2020-08-19T02:30:59.920Z,159780425992174
"""SeñorMula @ JRNOhdXQZ-"" calls 12",2020-08-19T02:30:58.983Z,159780425898469
"""Henny @ 4GTmzMPiEd"" calls 12",2020-08-19T02:30:57.271Z,159780425727234
"""Khinito @ AftJNm6axT"" calls 12",2020-08-19T02:30:55.111Z,159780425511163
"""DDD @ -3THqVx4eY"" calls 12",2020-08-19T02:30:54.050Z,159780425405256
"""Katelyn @ n8SGnipovE"" raises to 12",2020-08-19T02:30:49.695Z,159780424969570
"""Uncle Tai @ o1TuvDhUXn"" calls 6",2020-08-19T02:30:47.324Z,159780424732544
"""SeñorMula @ JRNOhdXQZ-"" calls 6",2020-08-19T02:30:46.287Z,159780424628882
"""Henny @ 4GTmzMPiEd"" calls 6",2020-08-19T02:30:45.116Z,159780424511922
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:30:39.144Z,159780423914444
"""Khinito @ AftJNm6axT"" posts a big blind of 6",2020-08-19T02:30:36.155Z,159780423615599
"""DDD @ -3THqVx4eY"" posts a small blind of 2",2020-08-19T02:30:36.155Z,159780423615598
"Your hand is 9♦, 5♦",2020-08-19T02:30:36.155Z,159780423615596
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (300) | #2 ""SeñorMula @ JRNOhdXQZ-"" (364) | #6 ""Uncle Tai @ o1TuvDhUXn"" (241) | #7 ""Katelyn @ n8SGnipovE"" (658) | #8 ""DDD @ -3THqVx4eY"" (422) | #9 ""Khinito @ AftJNm6axT"" (238) | #10 ""Aiden @ 9E_m9T7j79"" (777)",2020-08-19T02:30:36.155Z,159780423615582
"-- starting hand #23  (Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-08-19T02:30:36.155Z,159780423615571
"Undealt cards: A♥, 2♠, 10♦, 6♠ [J♣]",2020-08-19T02:30:32.325Z,159780423232531
"-- ending hand #22 --",2020-08-19T02:30:29.637Z,159780422963791
"""SeñorMula @ JRNOhdXQZ-"" collected 80 from pot",2020-08-19T02:30:29.637Z,159780422963790
"Uncalled bet of 28 returned to ""SeñorMula @ JRNOhdXQZ-""",2020-08-19T02:30:29.637Z,159780422963783
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:30:28.620Z,159780422862060
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:30:25.120Z,159780422512370
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:30:24.098Z,159780422409849
"""SeñorMula @ JRNOhdXQZ-"" bets 28",2020-08-19T02:30:20.970Z,159780422097177
"""Henny @ 4GTmzMPiEd"" checks",2020-08-19T02:30:15.318Z,159780421531908
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:30:11.716Z,159780421171682
"turn: A♥, 2♠, 10♦ [6♠]",2020-08-19T02:30:09.877Z,159780420987845
"""Khinito @ AftJNm6axT"" calls 6",2020-08-19T02:30:08.969Z,159780420897190
"""Uncle Tai @ o1TuvDhUXn"" calls 6",2020-08-19T02:30:07.768Z,159780420776993
"""SeñorMula @ JRNOhdXQZ-"" calls 6",2020-08-19T02:30:06.313Z,159780420631704
"""Henny @ 4GTmzMPiEd"" bets 6",2020-08-19T02:30:05.344Z,159780420534437
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:30:02.637Z,159780420263811
"flop:  [A♥, 2♠, 10♦]",2020-08-19T02:29:53.867Z,159780419386743
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:29:52.860Z,159780419286072
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:29:49.290Z,159780418929128
"""Uncle Tai @ o1TuvDhUXn"" calls 12",2020-08-19T02:29:48.139Z,159780418814075
"""SeñorMula @ JRNOhdXQZ-"" calls 12",2020-08-19T02:29:47.194Z,159780418719449
"""Henny @ 4GTmzMPiEd"" calls 12",2020-08-19T02:29:45.613Z,159780418561340
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:29:44.574Z,159780418457484
"""Khinito @ AftJNm6axT"" raises to 12",2020-08-19T02:29:41.191Z,159780418119176
"""DDD @ -3THqVx4eY"" posts a big blind of 6",2020-08-19T02:29:37.634Z,159780417763770
"""Katelyn @ n8SGnipovE"" posts a small blind of 2",2020-08-19T02:29:37.634Z,159780417763769
"Your hand is A♣, 6♦",2020-08-19T02:29:37.634Z,159780417763766
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (318) | #2 ""SeñorMula @ JRNOhdXQZ-"" (302) | #6 ""Uncle Tai @ o1TuvDhUXn"" (259) | #7 ""Katelyn @ n8SGnipovE"" (660) | #8 ""DDD @ -3THqVx4eY"" (428) | #9 ""Khinito @ AftJNm6axT"" (256) | #10 ""Aiden @ 9E_m9T7j79"" (777)",2020-08-19T02:29:37.634Z,159780417763734
"-- starting hand #22  (Texas Hold'em) (dealer: ""Uncle Tai @ o1TuvDhUXn"") --",2020-08-19T02:29:37.634Z,159780417763728
"Undealt cards: A♦, K♦, 7♥ [4♣, 9♦]",2020-08-19T02:29:34.153Z,159780417415379
"""Khinito @ AftJNm6axT"" shows a 10♠, 5♥.",2020-08-19T02:29:33.094Z,159780417309514
"-- ending hand #21 --",2020-08-19T02:29:30.087Z,159780417008809
"""Katelyn @ n8SGnipovE"" collected 70 from pot",2020-08-19T02:29:30.087Z,159780417008807
"Uncalled bet of 44 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T02:29:30.087Z,159780417008802
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:29:29.078Z,159780416907899
"""Katelyn @ n8SGnipovE"" raises to 50",2020-08-19T02:29:25.714Z,159780416571545
"""Uncle Tai @ o1TuvDhUXn"" bets 6",2020-08-19T02:29:22.550Z,159780416255037
"flop:  [A♦, K♦, 7♥]",2020-08-19T02:29:18.483Z,159780415848609
"""Uncle Tai @ o1TuvDhUXn"" calls 20",2020-08-19T02:29:17.568Z,159780415756958
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:29:15.643Z,159780415565104
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:29:14.587Z,159780415458761
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:29:09.883Z,159780414988456
"""Katelyn @ n8SGnipovE"" raises to 20",2020-08-19T02:29:03.126Z,159780414312662
"""Uncle Tai @ o1TuvDhUXn"" calls 6",2020-08-19T02:28:58.151Z,159780413815162
"""SeñorMula @ JRNOhdXQZ-"" calls 6",2020-08-19T02:28:55.723Z,159780413572371
"""Henny @ 4GTmzMPiEd"" calls 6",2020-08-19T02:28:54.649Z,159780413465116
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:28:51.555Z,159780413155709
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:28:50.512Z,159780413051237
"""DDD @ -3THqVx4eY"" calls 6",2020-08-19T02:28:49.571Z,159780412957544
"""Katelyn @ n8SGnipovE"" posts a big blind of 6",2020-08-19T02:28:37.446Z,159780411744818
"""Uncle Tai @ o1TuvDhUXn"" posts a small blind of 2",2020-08-19T02:28:37.446Z,159780411744817
"Your hand is 10♥, 3♦",2020-08-19T02:28:37.446Z,159780411744815
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (324) | #2 ""SeñorMula @ JRNOhdXQZ-"" (308) | #6 ""Uncle Tai @ o1TuvDhUXn"" (285) | #7 ""Katelyn @ n8SGnipovE"" (616) | #8 ""DDD @ -3THqVx4eY"" (434) | #9 ""Khinito @ AftJNm6axT"" (256) | #10 ""Aiden @ 9E_m9T7j79"" (777)",2020-08-19T02:28:37.446Z,159780411744802
"-- starting hand #21  (Texas Hold'em) (dead button) --",2020-08-19T02:28:37.446Z,159780411744801
"The player ""Hillel @ OtLUN8SalH"" quits the game with a stack of 0.",2020-08-19T02:28:37.446Z,159780411744795
"""Khinito @ AftJNm6axT"" shows a 5♠, 4♥.",2020-08-19T02:28:32.485Z,159780411248556
"""SeñorMula @ JRNOhdXQZ-"" shows a 2♣, Q♦.",2020-08-19T02:28:32.411Z,159780411241162
"-- ending hand #20 --",2020-08-19T02:28:28.897Z,159780410889901
"""Hillel @ OtLUN8SalH"" shows a 10♦, A♠.",2020-08-19T02:28:28.897Z,159780410889900
"""DDD @ -3THqVx4eY"" collected 63 from pot with Flush, 9c High (hand: 9♣, K♦)",2020-08-19T02:28:28.897Z,159780410889898
"Uncalled bet of 63 returned to ""DDD @ -3THqVx4eY""",2020-08-19T02:28:28.897Z,159780410889893
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:28:27.893Z,159780410789392
"""DDD @ -3THqVx4eY"" bets 63",2020-08-19T02:28:25.894Z,159780410589576
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:28:21.493Z,159780410150385
"river: 3♣, 7♣, 2♥, 6♣ [4♣]",2020-08-19T02:28:17.386Z,159780409739661
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:28:16.478Z,159780409648000
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:28:15.519Z,159780409551938
"turn: 3♣, 7♣, 2♥ [6♣]",2020-08-19T02:28:09.228Z,159780408923068
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:28:08.320Z,159780408832023
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:28:06.542Z,159780408654262
"flop:  [3♣, 7♣, 2♥]",2020-08-19T02:28:01.875Z,159780408187687
"""DDD @ -3THqVx4eY"" calls 19",2020-08-19T02:28:00.958Z,159780408095960
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:27:59.554Z,159780407955446
"""Uncle Tai @ o1TuvDhUXn"" calls 19",2020-08-19T02:27:58.488Z,159780407848996
"""Hillel @ OtLUN8SalH"" raises to 19 and go all in",2020-08-19T02:27:55.813Z,159780407581363
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:27:43.516Z,159780406351778
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:27:42.488Z,159780406248884
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:27:37.761Z,159780405776251
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:27:36.720Z,159780405672168
"""DDD @ -3THqVx4eY"" raises to 12",2020-08-19T02:27:35.475Z,159780405547732
"""Katelyn @ n8SGnipovE"" calls 6",2020-08-19T02:27:32.459Z,159780405245941
"""Uncle Tai @ o1TuvDhUXn"" posts a big blind of 6",2020-08-19T02:27:25.532Z,159780404553426
"""Hillel @ OtLUN8SalH"" posts a small blind of 2",2020-08-19T02:27:25.532Z,159780404553424
"Your hand is 7♦, 8♠",2020-08-19T02:27:25.532Z,159780404553422
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (324) | #2 ""SeñorMula @ JRNOhdXQZ-"" (308) | #4 ""Hillel @ OtLUN8SalH"" (19) | #6 ""Uncle Tai @ o1TuvDhUXn"" (304) | #7 ""Katelyn @ n8SGnipovE"" (622) | #8 ""DDD @ -3THqVx4eY"" (390) | #9 ""Khinito @ AftJNm6axT"" (256) | #10 ""Aiden @ 9E_m9T7j79"" (777)",2020-08-19T02:27:25.532Z,159780404553407
"-- starting hand #20  (Texas Hold'em) (dealer: ""SeñorMula @ JRNOhdXQZ-"") --",2020-08-19T02:27:25.532Z,159780404553401
"""Katelyn @ n8SGnipovE"" shows a Q♦, 6♥.",2020-08-19T02:27:23.668Z,159780404366849
"""DDD @ -3THqVx4eY"" shows a Q♣, 5♠.",2020-08-19T02:27:18.075Z,159780403807566
"-- ending hand #19 --",2020-08-19T02:27:17.029Z,159780403703045
"""DDD @ -3THqVx4eY"" collected 36 from pot",2020-08-19T02:27:17.029Z,159780403703044
"Uncalled bet of 18 returned to ""DDD @ -3THqVx4eY""",2020-08-19T02:27:17.029Z,159780403703039
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:27:16.012Z,159780403601250
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:27:14.252Z,159780403425364
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:27:13.215Z,159780403321572
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:27:11.979Z,159780403197992
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:27:07.947Z,159780402794770
"""DDD @ -3THqVx4eY"" bets 18",2020-08-19T02:27:07.026Z,159780402702631
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T02:27:03.080Z,159780402308059
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:27:01.844Z,159780402184738
"""SeñorMula @ JRNOhdXQZ-"" checks",2020-08-19T02:27:00.488Z,159780402048835
"turn: 5♦, 3♥, A♠ [7♣]",2020-08-19T02:26:56.740Z,159780401674247
"""Henny @ 4GTmzMPiEd"" checks",2020-08-19T02:26:55.831Z,159780401583161
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:26:54.892Z,159780401489277
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:26:51.750Z,159780401175060
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T02:26:43.686Z,159780400368852
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:26:42.538Z,159780400253894
"""SeñorMula @ JRNOhdXQZ-"" checks",2020-08-19T02:26:31.327Z,159780399132744
"flop:  [5♦, 3♥, A♠]",2020-08-19T02:26:29.511Z,159780398951161
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:26:28.600Z,159780398860065
"""SeñorMula @ JRNOhdXQZ-"" calls 6",2020-08-19T02:26:23.921Z,159780398392187
"""Henny @ 4GTmzMPiEd"" calls 6",2020-08-19T02:26:22.996Z,159780398299616
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:26:21.954Z,159780398195789
"""Khinito @ AftJNm6axT"" calls 6",2020-08-19T02:26:19.029Z,159780397903030
"""DDD @ -3THqVx4eY"" calls 6",2020-08-19T02:26:16.223Z,159780397622330
"""Katelyn @ n8SGnipovE"" calls 6",2020-08-19T02:26:12.998Z,159780397299830
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:26:11.648Z,159780397164909
"""Hillel @ OtLUN8SalH"" posts a big blind of 6",2020-08-19T02:26:09.581Z,159780396959893
"""SeñorMula @ JRNOhdXQZ-"" posts a small blind of 2",2020-08-19T02:26:09.581Z,159780396959891
"Your hand is 9♠, 6♠",2020-08-19T02:26:09.581Z,159780396959889
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (330) | #2 ""SeñorMula @ JRNOhdXQZ-"" (314) | #4 ""Hillel @ OtLUN8SalH"" (25) | #6 ""Uncle Tai @ o1TuvDhUXn"" (304) | #7 ""Katelyn @ n8SGnipovE"" (628) | #8 ""DDD @ -3THqVx4eY"" (360) | #9 ""Khinito @ AftJNm6axT"" (262) | #10 ""Aiden @ 9E_m9T7j79"" (777)",2020-08-19T02:26:09.581Z,159780396959872
"-- starting hand #19  (Texas Hold'em) (dealer: ""Henny @ 4GTmzMPiEd"") --",2020-08-19T02:26:09.581Z,159780396959870
"The game's small blind was changed from 3 to 6.",2020-08-19T02:26:09.581Z,159780396959869
"The game's big blind was changed from 1 to 2.",2020-08-19T02:26:09.581Z,159780396959864
"-- ending hand #18 --",2020-08-19T02:26:02.980Z,159780396298195
"""Khinito @ AftJNm6axT"" collected 197 from pot with Two Pair, K's & 8's (hand: 8♥, K♣)",2020-08-19T02:26:02.980Z,159780396298190
"""Hillel @ OtLUN8SalH"" calls 19",2020-08-19T02:26:02.068Z,159780396206978
"""Khinito @ AftJNm6axT"" bets 19",2020-08-19T02:25:56.048Z,159780395604844
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:25:47.373Z,159780394737441
"river: J♣, 10♣, 5♣, 8♦ [K♥]",2020-08-19T02:25:42.940Z,159780394294993
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:25:42.034Z,159780394203436
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:25:39.367Z,159780393936747
"turn: J♣, 10♣, 5♣ [8♦]",2020-08-19T02:25:34.254Z,159780393425984
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:25:33.248Z,159780393324866
"""Khinito @ AftJNm6axT"" calls 69",2020-08-19T02:25:32.313Z,159780393231451
"""Hillel @ OtLUN8SalH"" bets 69",2020-08-19T02:25:28.091Z,159780392809271
"""Henny @ 4GTmzMPiEd"" checks",2020-08-19T02:25:21.374Z,159780392137429
"flop:  [J♣, 10♣, 5♣]",2020-08-19T02:25:17.757Z,159780391775762
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:25:16.751Z,159780391675266
"""Henny @ 4GTmzMPiEd"" calls 6",2020-08-19T02:25:15.811Z,159780391581280
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:25:10.943Z,159780391094360
"""Khinito @ AftJNm6axT"" calls 6",2020-08-19T02:25:09.982Z,159780390998255
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:25:07.083Z,159780390708335
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:25:06.042Z,159780390604360
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:25:04.801Z,159780390480243
"""Hillel @ OtLUN8SalH"" raises to 6",2020-08-19T02:25:03.815Z,159780390383109
"""SeñorMula @ JRNOhdXQZ-"" posts a big blind of 3",2020-08-19T02:24:56.778Z,159780389677923
"""Henny @ 4GTmzMPiEd"" posts a small blind of 1",2020-08-19T02:24:56.778Z,159780389677921
"Your hand is K♠, 7♣",2020-08-19T02:24:56.778Z,159780389677918
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (336) | #2 ""SeñorMula @ JRNOhdXQZ-"" (317) | #4 ""Hillel @ OtLUN8SalH"" (119) | #6 ""Uncle Tai @ o1TuvDhUXn"" (304) | #7 ""Katelyn @ n8SGnipovE"" (628) | #8 ""DDD @ -3THqVx4eY"" (360) | #9 ""Khinito @ AftJNm6axT"" (159) | #10 ""Aiden @ 9E_m9T7j79"" (777)",2020-08-19T02:24:56.778Z,159780389677901
"-- starting hand #18  (Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-08-19T02:24:56.778Z,159780389677895
